timestamp,packet_size,src_ip,dst_ip,protocol,src_port,dst_port,time_sec,packets_per_sec
1721900048.896824,967,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900048,56
1721900048.92046,256,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900048,56
1721900048.931559,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900048,56
1721900048.933124,1298,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900048,56
1721900048.966528,268,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900048,56
1721900048.978496,592,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900048,56
1721900048.989797,277,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900048,56
1721900049.002447,267,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.049586,715,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.060985,439,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.084464,2466,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.095688,1040,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.127205,289,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.139995,401,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.151442,285,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.174673,278,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.185234,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900049,56
1721900049.185235,1112,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.222368,275,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.254656,480,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.265618,471,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.299207,412,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.301226,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.309983,1351,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.333193,304,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.355695,536,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.367024,292,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.379233,274,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.401523,442,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.412919,275,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.424861,286,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.457818,1630,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.470024,271,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.481603,283,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.504129,389,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.515986,285,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.526599,556,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.549679,242,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.560844,1459,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.572677,279,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.584753,284,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.605878,355,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.617629,243,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.629018,282,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.67342,341,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.674352,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.686113,520,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.718836,294,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.730133,716,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.751781,283,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.77517,587,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.786903,268,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.797864,264,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.819427,1313,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.830729,284,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.842028,279,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.884315,518,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.895635,842,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.917393,280,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.929515,1155,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.941728,286,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.96429,278,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900049.975802,692,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900049,56
1721900050.010131,289,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.045198,480,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.056457,508,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.088237,4170,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900050,52
1721900050.091392,2962,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900050,52
1721900050.093117,4410,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900050,52
1721900050.096631,4410,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900050,52
1721900050.100537,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.101493,1044,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.130764,276,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.144345,424,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.155259,295,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.176608,286,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.187921,393,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.199272,290,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.209707,276,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.253951,2124,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.265034,498,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.29757,627,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.309283,1035,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.341606,279,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.353183,2079,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.364311,276,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.386035,281,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.397116,683,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.422138,251,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.459864,478,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.47082,503,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.504477,1812,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.51641,285,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.52804,716,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.552484,280,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.563296,800,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.586126,275,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.609209,1706,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.62103,266,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.633879,251,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.676266,373,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.686998,505,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.709868,317,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.721923,255,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.721925,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900050,52
1721900050.732726,797,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.75477,287,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.766274,542,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.808378,264,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.819188,266,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.842298,775,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.895694,281,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.895695,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900050,52
1721900050.914663,878,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900050.937483,827,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900050,52
1721900051.008295,752,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.014411,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.02333,1015,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.195281,601,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.22191,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.221913,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.223133,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.228162,69,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.233896,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.240781,967,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.26195,261,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.301938,670,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.313029,516,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.347874,586,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.347875,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.361363,934,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.382002,287,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.399246,481,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.413502,281,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.43108,260,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.442685,637,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.463038,286,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.515966,1983,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.551388,512,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.55943,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.56252,160,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.594715,274,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.606785,2207,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.630382,272,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.66901,278,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.798503,987,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.801694,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.801695,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.811711,1428,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.823829,926,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.837698,258,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.859064,2369,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.870387,292,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.884401,272,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.926566,794,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.938288,499,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.961533,829,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.97288,243,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900051.972881,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900051,45
1721900051.987921,1269,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900051,45
1721900052.007314,250,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.020567,839,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.034401,295,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.048021,288,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.092944,780,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.103832,495,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.145495,1958,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.156787,1149,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.179762,284,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.191257,835,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.21491,288,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.225815,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900052,56
1721900052.226274,931,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.25778,274,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.302591,746,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.313843,495,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.346061,684,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.346062,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.357048,1120,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.379071,290,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.390727,697,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.40138,256,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.423541,286,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.435563,1025,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.467288,287,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.5104,2411,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.523776,501,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.546075,870,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.557756,1191,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.59359,259,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.603774,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900052,56
1721900052.604695,441,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.643103,280,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.656165,707,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.66796,301,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.679197,285,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.722243,640,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.734628,487,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.757418,1634,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.768692,280,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.779852,1066,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.808439,277,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.82216,1049,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.843771,248,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.855697,4170,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900052,56
1721900052.85861,2962,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900052,56
1721900052.861071,4410,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900052,56
1721900052.864543,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900052,56
1721900052.866378,1044,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.878027,283,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.924846,1821,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.936151,480,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.969079,659,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.96908,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.969665,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900052.979655,142,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900052,56
1721900053.014592,281,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.025707,1155,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.047861,290,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.071074,920,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.082714,282,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.093381,272,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.135076,2792,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.147717,446,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.180467,1333,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.180707,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.192018,323,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.215656,294,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.227716,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900053,63
1721900053.227717,935,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.259671,255,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.271148,714,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.282513,268,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.304885,291,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.337235,3158,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.348104,293,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.359368,287,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.382168,1257,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.39292,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.393445,201,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.427435,288,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.439792,3616,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.451313,260,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.47177,287,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.483359,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.48336,130,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.504449,287,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.547473,1153,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.558847,272,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.569587,289,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.593424,3047,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.605713,287,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.61724,1507,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.640517,278,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.65275,1132,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.663819,275,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.675496,258,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.698261,2927,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.70913,277,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.720121,286,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.762647,1197,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.773701,454,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.796463,1579,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.807844,293,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.808652,2962,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900053,63
1721900053.810326,4410,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900053,63
1721900053.819841,1265,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.842217,302,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.853342,2962,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900053,63
1721900053.854526,1201,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.888258,276,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.898794,2962,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900053,63
1721900053.901264,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900053,63
1721900053.901264,1440,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.929936,278,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.961877,2473,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.973158,282,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.973159,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900053.98377,213,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900053,63
1721900054.005898,290,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.01747,2962,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900054,60
1721900054.019206,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900054,60
1721900054.020117,313,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.04907,282,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.060854,1654,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.071743,301,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.094099,275,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.11685,1688,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.127279,288,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.138871,280,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.172262,4168,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.183482,281,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.183483,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900054,60
1721900054.19389,587,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.216702,258,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.227054,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900054,60
1721900054.227698,582,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.261766,286,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.272156,2962,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900054,60
1721900054.273901,1418,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.303981,278,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.347431,1302,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.358236,490,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.381125,1269,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.392209,2962,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.394148,834,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.426719,254,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
1721900054.437771,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900054,60
